Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Year_Since,Model,Brand,Location;Bangalore,Location;Chennai,Location;Coimbatore,Location;Delhi,Location;Hyderabad,Location;Jaipur,Location;Kochi,Location;Kolkata,Location;Mumbai,Location;Pune,Fuel_Type;Diesel,Fuel_Type;Electric,Fuel_Type;LPG,Fuel_Type;Petrol,Transmission;Manual,Owner_Type;Fourth & Above,Owner_Type;Second,Owner_Type;Third
76718,16.96,1968,138.03,5.0,6.51,10.0,101,29,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
138000,25.8,1498,98.6,5.0,5.15,7.0,17,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
140000,15.1,2179,140.0,7.0,9.0,10.0,201,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
110000,14.53,1798,138.1,5.0,2.75,15.0,51,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
126000,17.0,1086,113.01402571041947,5.0,1.2,18.0,159,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
73000,22.69,1995,190.0,5.0,12.5,11.0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63423,23.0,1498,98.96,5.0,7.69,6.0,62,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
62132,18.5,1197,82.85,5.0,4.57,10.0,210,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
51000,16.8,1497,118.0,5.0,4.5,10.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75000,23.2,1248,73.94,5.0,4.9,8.0,145,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55410,19.81,1086,68.05,5.0,1.65,15.0,209,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
41000,18.2,1199,82.4,5.0,3.25,8.0,157,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
45000,22.32,1582,126.32,5.0,6.25,11.0,184,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53322,15.8,1591,121.3,5.0,12.13,5.0,53,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
48000,18.2,1199,82.4,5.0,3.25,10.0,157,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
72000,14.16,1968,174.3,5.0,29.0,10.0,136,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50266,17.0,1497,118.0,5.0,5.53,10.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21800,17.0,1497,121.36,5.0,8.75,6.0,62,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
45000,12.07,2967,241.4,7.0,37.9,9.0,137,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62000,20.36,1197,78.9,5.0,2.4,13.0,209,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41681,17.0,1197,80.0,5.0,4.55,9.0,210,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
69313,17.5,1197,85.8,5.0,2.65,12.0,169,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
49000,25.0,1396,69.0,5.0,1.6,6.0,96,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
40471,16.2,2993,235.0,5.0,25.72,11.0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60000,22.9,1248,74.0,5.0,4.15,10.0,169,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1001,19.0,1194,94.68,5.0,7.23,5.0,81,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
38000,13.9,1599,103.2,5.0,2.6,15.0,184,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
66000,16.07,1995,181.0,5.0,7.25,15.0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
33901,12.8,2494,102.0,8.0,14.29,6.0,98,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
57000,14.94,2143,204.0,5.0,17.25,12.0,118,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
170000,22.54,1582,126.2,5.0,7.5,10.0,65,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
60000,23.2,1248,73.94,5.0,4.35,9.0,145,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
85000,24.3,1248,88.5,5.0,8.9,7.0,186,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
146000,19.1,1197,82.0,5.0,3.5,7.0,202,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
56002,26.0,1498,98.6,5.0,6.1,9.0,44,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8554,25.17,799,53.3,5.0,3.2,7.0,103,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
62322,23.59,1364,67.06,5.0,4.9,9.0,72,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37929,24.07,998,67.1,5.0,3.69,8.0,16,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5400,23.84,1199,84.0,5.0,3.98,7.0,176,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60000,21.9,1396,90.0,5.0,2.95,10.0,210,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
55730,16.55,1968,147.51,5.0,15.21,9.0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
62000,28.4,1248,74.0,5.0,6.3,8.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14576,17.0,1198,73.75,5.0,6.69,6.0,18,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
17000,16.0,1497,117.3,7.0,9.5,6.0,24,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28000,17.0,1197,80.0,5.0,2.65,14.0,210,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
58200,14.66,2199,194.3,7.0,7.5,11.0,158,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53000,0.0,1197,74.0,5.0,1.85,21.0,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
12278,23.1,998,67.04,5.0,5.63,5.0,42,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17665,15.8,1591,121.3,5.0,11.78,5.0,53,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
200000,17.88,1396,52.8,5.0,0.85,19.0,96,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
55893,15.04,1598,103.6,5.0,3.35,12.0,181,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
60586,23.1,998,67.04,5.0,4.11,8.0,42,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
13500,17.9,2143,136.0,5.0,25.51,8.0,33,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000,22.74,796,47.3,5.0,3.1,6.0,16,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12000,10.91,3198,197.0,7.0,33.5,5.0,67,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65000,17.57,1193,88.7,5.0,4.8,6.0,208,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
38000,16.09,1598,103.5,5.0,3.49,9.0,181,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
25000,17.5,1373,91.1,7.0,5.15,11.0,69,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
100000,14.0,2987,224.0,5.0,14.41,12.0,110,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13710,16.2,1199,74.0,5.0,4.75,9.0,131,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
100000,12.55,2982,168.5,7.0,19.0,8.0,79,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17000,23.1,998,67.04,5.0,4.9,6.0,42,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
89000,16.07,1995,181.0,4.0,6.3,15.0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100173,16.9,1497,100.0,5.0,2.4,17.0,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
97000,13.17,1999,114.0,5.0,3.0,14.0,41,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40190,18.06,1198,74.93,5.0,4.25,7.0,133,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29647,20.14,1498,88.0,5.0,6.3,7.0,131,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
43639,21.1,998,100.0,5.0,8.15,5.0,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
37333,20.36,1197,78.9,5.0,3.22,11.0,209,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
48407,18.6,1197,81.83,5.0,7.65,5.0,210,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
25000,10.37,2979,306.0,2.0,30.0,12.0,206,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72400,20.36,1197,78.9,5.0,2.3,13.0,209,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
18000,13.6,1598,181.0,4.0,22.0,11.0,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65167,19.4,1198,86.8,5.0,3.28,11.0,31,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
25418,20.73,1373,91.2,5.0,7.09,7.0,43,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
38995,19.3,1248,73.9,5.0,6.46,10.0,169,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60000,22.07,1199,73.9,5.0,4.0,11.0,131,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
72000,17.05,1995,184.0,5.0,11.0,12.0,191,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31075,12.07,2967,241.4,7.0,49.79,7.0,137,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4311,25.83,1498,99.0,5.0,4.8,8.0,77,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
21000,21.76,1995,190.0,5.0,35.0,6.0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54000,14.0,2987,224.0,5.0,21.99,12.0,110,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000,17.3,1061,64.0,5.0,1.1,16.0,189,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
13000,21.4,1197,83.1,5.0,6.6,5.0,25,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
74000,22.0,1197,81.8,5.0,4.5,10.0,58,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
75000,14.7,1150,76.0,5.0,1.0,14.0,20,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
25000,20.14,1498,88.0,5.0,6.9,6.0,131,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
139000,0.0,2179,115.0,5.0,16.75,11.0,146,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52000,14.16,1968,174.3,5.0,25.49,8.0,136,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20000,18.53,1968,187.74,5.0,35.5,8.0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32663,24.0,1186,73.97,5.0,6.28,5.0,91,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
76777,12.05,2179,120.0,8.0,4.88,11.0,161,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
100303,22.95,1248,74.0,5.0,3.7,7.0,29,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
43993,21.1,814,55.2,5.0,3.45,8.0,61,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
72118,15.4,2179,120.0,8.0,10.23,7.0,161,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
83000,11.1,2354,142.0,5.0,6.5,13.0,15,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7523,16.2,1199,74.0,5.0,6.15,7.0,131,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
34670,15.1,1196,73.0,7.0,2.9,9.0,64,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
30000,24.0,1120,70.0,5.0,5.5,7.0,91,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17000,10.91,3198,197.0,7.0,31.0,6.0,67,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59261,24.0,1186,73.97,5.0,4.25,8.0,91,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
65210,22.9,1248,74.0,5.0,5.48,7.0,169,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19000,18.6,1197,81.83,5.0,7.25,7.0,210,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50000,17.5,1298,85.8,5.0,3.0,11.0,169,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
47000,22.69,1995,190.0,5.0,29.5,8.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
75000,17.7,1497,78.0,5.0,1.49,16.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
54534,16.95,1197,78.9,5.0,3.65,10.0,209,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13000,23.0,1498,98.96,5.0,10.9,5.0,63,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48808,23.1,998,67.04,5.0,4.3,8.0,42,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63001,20.77,1248,88.76,7.0,6.11,11.0,69,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
64771,12.8,2494,102.0,8.0,15.5,8.0,98,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
34634,17.8,1497,117.3,5.0,6.9,7.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
69242,19.1,1197,85.8,5.0,4.69,11.0,169,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33292,18.5,1197,85.8,5.0,3.19,12.0,145,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55000,15.0,1396,98.6,5.0,3.75,11.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1000,17.19,1197,81.86,5.0,8.6,4.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
80000,17.0,1497,118.0,5.0,3.85,12.0,44,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
65003,13.6,4134,382.0,5.0,67.83,7.0,39,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16573,17.8,1198,86.7,5.0,9.31,4.0,17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
152633,12.9,1799,130.0,5.0,3.0,15.0,45,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
53000,18.6,1197,81.83,5.0,5.5,8.0,210,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50129,19.67,1582,126.2,5.0,13.3,6.0,53,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
63716,15.73,1968,174.33,5.0,23.0,10.0,135,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11000,24.7,796,47.3,5.0,3.35,5.0,16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
115000,15.06,1995,177.0,5.0,10.0,11.0,191,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63265,20.36,1197,78.9,5.0,2.95,10.0,209,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20000,21.66,1498,108.62,5.0,6.75,7.0,18,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
79000,16.47,1198,73.9,5.0,2.44,13.0,131,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
41000,20.73,1373,91.1,5.0,5.85,8.0,43,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
26323,17.21,1197,103.5,5.0,7.4,8.0,131,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
76000,24.4,1120,71.0,5.0,3.8,7.0,202,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
69972,13.5,1799,130.0,5.0,3.8,15.0,45,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
69000,17.7,1497,78.0,5.0,2.7,15.0,44,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
65000,15.96,2523,62.1,7.0,7.21,7.0,28,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29512,17.4,1497,117.3,5.0,7.9,7.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
51000,25.4,1186,73.97,5.0,4.2,6.0,202,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
58003,19.01,1461,108.45,5.0,5.75,9.0,57,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
56500,16.98,998,66.1,5.0,3.45,10.0,8,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29063,17.11,1968,174.33,5.0,25.75,9.0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46811,16.0,2179,140.0,7.0,16.59,5.0,201,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31897,18.06,1198,74.96,5.0,4.69,9.0,133,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52100,13.2,1995,170.0,5.0,7.5,14.0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
73000,13.68,2393,147.8,7.0,16.5,7.0,98,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31423,17.0,1497,118.0,5.0,1.99,14.0,44,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
75180,22.9,1248,74.0,5.0,5.25,9.0,169,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
75000,19.64,1461,108.45,5.0,5.4,10.0,57,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
15000,16.47,1198,74.0,5.0,3.9,9.0,131,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
12000,17.19,1197,81.86,5.0,5.8,8.0,210,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
32000,18.12,1995,190.0,5.0,30.5,9.0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44504,23.4,1248,74.0,5.0,5.6,6.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
66000,0.0,2987,165.0,5.0,23.0,11.0,110,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39437,28.4,1248,74.0,5.0,5.15,8.0,169,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
36931,19.08,1582,126.2,5.0,9.48,6.0,184,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17800,21.9,624,37.48,4.0,2.38,7.0,117,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
71346,17.5,1298,85.8,5.0,3.8,14.0,169,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
45000,18.6,1197,81.83,5.0,5.5,8.0,210,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
85155,17.0,1197,80.0,5.0,3.55,13.0,210,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
48823,20.73,1373,91.1,5.0,6.35,8.0,43,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
37000,12.7,2179,187.7,5.0,36.0,8.0,146,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92000,16.1,1405,70.0,5.0,1.1,18.0,97,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
36000,17.57,1193,88.7,5.0,3.7,9.0,208,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
24569,16.0,1997,140.0,7.0,13.5,7.0,201,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
95000,11.7,2354,177.6,5.0,2.85,15.0,15,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25811,25.4,624,37.5,4.0,2.13,8.0,117,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
65000,22.7,1582,126.2,5.0,7.75,8.0,65,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100400,25.0,1396,69.0,5.0,2.85,6.0,96,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
76414,25.8,1498,98.6,5.0,4.95,9.0,17,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
82103,15.1,2179,140.0,7.0,6.2,11.0,201,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
98000,18.56,1995,190.0,5.0,17.5,10.0,192,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45252,18.9,1197,81.86,5.0,2.25,13.0,91,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
10300,21.4,1197,83.1,5.0,6.75,6.0,25,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42024,19.08,1582,126.2,5.0,9.73,7.0,184,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51236,25.47,1248,88.5,7.0,8.49,5.0,69,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52000,13.6,1598,181.0,4.0,25.0,10.0,50,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42894,23.2,1248,73.94,5.0,5.59,8.0,145,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
68000,15.6,1896,106.0,5.0,4.8,12.0,106,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69000,22.7,1498,89.84,5.0,5.45,9.0,63,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10000,18.6,1197,81.83,5.0,6.5,6.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
16000,19.4,1198,86.8,5.0,4.35,8.0,31,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46992,25.8,1498,98.6,5.0,3.75,10.0,17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
170000,18.48,1995,177.0,5.0,12.0,13.0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
58000,12.07,2967,241.4,7.0,32.0,9.0,137,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000,24.0,1120,70.0,5.0,4.0,8.0,91,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
39010,23.08,1461,63.1,5.0,2.6,12.0,113,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26946,18.9,1197,82.0,5.0,4.45,7.0,91,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
28700,21.1,814,55.2,5.0,2.6,8.0,61,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
60000,11.74,1796,186.0,5.0,16.0,12.0,118,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38999,12.7,2179,187.7,5.0,32.5,9.0,146,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39000,11.18,2696,184.0,7.0,13.85,7.0,165,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7784,20.73,1373,91.1,5.0,8.76,5.0,43,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45710,11.8,3498,272.0,7.0,23.68,9.0,140,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42000,22.0,1197,81.8,5.0,5.5,6.0,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75995,11.49,4367,335.3,5.0,65.81,10.0,146,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57000,19.01,1461,108.45,5.0,4.99,10.0,57,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
85350,22.32,1582,126.32,5.0,5.7,10.0,184,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
82725,14.28,1798,138.03,5.0,11.99,7.0,51,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19000,21.76,1995,190.0,5.0,29.99,7.0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
13900,18.88,1499,110.4,5.0,9.5,5.0,62,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
108000,25.2,1248,74.0,5.0,5.5,9.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
36000,11.72,2199,194.3,7.0,23.0,7.0,158,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62188,17.2,1396,53.5,5.0,2.95,10.0,96,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
58397,24.0,1120,70.0,5.0,4.9,8.0,91,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
85000,0.0,1086,113.01402571041947,5.0,1.3,17.0,159,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30000,22.5,998,67.0,5.0,4.25,7.0,189,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29907,16.0,2179,140.0,7.0,16.36,5.0,201,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
46000,16.55,1968,147.51,5.0,9.95,14.0,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
65000,20.54,1598,103.6,5.0,5.5,11.0,181,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22000,24.3,1248,88.5,5.0,8.25,7.0,186,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
